"runner75" "runner50" "runner25" "runner75_extended" "minority_dummy" "above_insurance" "opening_balance" "avg_transaction" "max_accountage" "ward_runners" "social_runners" "loanlink" "avg_deposit_chng" "avg_withdraw_chng" "uninsured_rel" "uninsured_no_rel" "travel_costs" "ward" "adress" "accountage" "ln_accountage" "loanlink_before" "loanlink_after" "loanlink_current"
"6385" 0 0 0 0 0 0 2.05859994888306 4 7.6838641166687 0.0271317828446627 0 1 0.000362129008863121 0 0 0 7 9 10011292 2173 7.6838641166687 0 0 1
"6386" 0 0 0 0 0 0 37.4468002319336 4 7.6838641166687 0.0271317828446627 0 1 0.000362129008863121 0 0 0 7 9 10011292 2173 7.6838641166687 0 0 1
"6387" 0 0 0 0 0 0 230.864486694336 5 7.6838641166687 0 0 0 0.000362143007805571 6.34286016065744e-06 0 0 7 44 10007207 2173 7.6838641166687 0 0 0
"6388" 0 0 0 0 1 0 0.192499995231628 1 7.6838641166687 0.0313192009925842 0 0 0.000362143007805571 0 0 0 2 6 10212121 2173 7.6838641166687 0 0 0
"6389" 0 0 0 0 0 0 3.06549978256226 5 7.6838641166687 0.0313192009925842 0 0 0.000362157006748021 0 0 0 1 6 10011567 2173 7.6838641166687 0 0 0
"6390" 0 0 0 0 0 0 4.96999979019165 4 7.6838641166687 0.032992035150528 0 0 0.00036217100569047 0 0 0 3 5 10000153 2173 7.6838641166687 0 0 0
"6391" 0 0 0 0 1 0 18.0715007781982 9 7.6838641166687 0.0246153846383095 0 0 0.00036217100569047 0 0 0 5 40 10004332 2173 7.6838641166687 0 0 0
"6392" 0 0 0 0 0 0 5.43849992752075 4 7.6838641166687 0.0313192009925842 0 0 0.00036217100569047 0 0 0 1 6 10012968 2173 7.6838641166687 0 0 0
"6393" 0 0 0 0 0 0 2.16849994659424 4 7.6838641166687 0.0245283022522926 0 0 0.00036217100569047 0 0 0 7 7 10009078 2173 7.6838641166687 0 0 0
"6394" 0 0 0 0 0 0 3.42400002479553 14 7.6838641166687 0.0555555559694767 0 0 0.00036217100569047 0.0132978428155184 0 0 7 18 10015461 2173 7.6838641166687 0 0 0
"6395" 0 0 0 0 0 0 6.04250001907349 4 7.6838641166687 0 0 0 0.00036217100569047 0 0 0 7 15 10007761 2173 7.6838641166687 0 0 0
"6396" 0 0 0 0 0 0 11.0184993743896 4 7.6838641166687 0.0117647061124444 0 0 0.00036217100569047 0 0 0 7 13 10007859 2173 7.6838641166687 0 0 0
"6397" 0 0 0 0 0 0 11.2538003921509 15 7.6838641166687 0.0442890450358391 0 1 0.00036217100569047 0 0 0 1 1 10000122 2173 7.6838641166687 1 0 0
"6398" 0 0 0 0 0 0 1.36199998855591 4 7.6838641166687 0.032992035150528 0 0 0.000362185994163156 0 0 0 1 5 10011417 2173 7.6838641166687 0 0 0
"6399" 0 0 0 0 0 0 23.4444999694824 8 7.6838641166687 0.0319634713232517 0 0 0.000362185994163156 0 0 0 7 10 10014780 2173 7.6838641166687 0 0 0
"6400" 0 0 0 0 1 0 0.540000021457672 3 7.6838641166687 0.0313192009925842 0 0 0.000362199993105605 0 0 0 1 6 10014062 2173 7.6838641166687 0 0 0
"6401" 0 0 0 0 0 0 50.1609992980957 4 7.6838641166687 0.0428571440279484 0 0 0.000362213992048055 0 0 0 7 8 10004874 2173 7.6838641166687 0 0 0
"6402" 0 0 0 0 1 0 4.60349988937378 4 7.6838641166687 0.0313192009925842 0 0 0.000362229009624571 0 0 0 2 6 10012154 2173 7.6838641166687 0 0 0
"6403" 0 0 0 0 1 0 0.990500032901764 3 7.6838641166687 0.0313192009925842 0 0 0.00036224300856702 0 0 0 2 6 10012194 2173 7.6838641166687 0 0 0
"6404" 0 0 0 0 1 0 4.58010005950928 4 7.6838641166687 0.0313192009925842 0 0 0.00036227100645192 0 0 0 2 6 10003696 2173 7.6838641166687 0 0 0
"6405" 0 0 0 0 1 0 1.92299997806549 4 7.6838641166687 0.0313192009925842 0 0 0.00036227100645192 0 0 0 2 6 10005802 2173 7.6838641166687 0 0 0
"6406" 0 0 0 0 1 0 5.05600023269653 4 7.6838641166687 0.0313192009925842 0 0 0.000362285994924605 0 0 0 2 6 10005802 2173 7.6838641166687 0 0 0
"6407" 0 0 0 0 1 0 1.27649998664856 4 7.6838641166687 0.0313192009925842 0.0833333358168602 1 0.000362299993867055 0 0 0 2 6 10002907 2173 7.6838641166687 1 0 0
"6408" 0 1 1 0 1 0 8.15700054168701 22 7.6838641166687 0.0313192009925842 0 0 0.000362299993867055 0.00938799977302551 0 0 2 6 10012079 2173 7.6838641166687 0 0 0
"6409" 0 0 0 0 0 0 2.3914999961853 4 7.6838641166687 0 0 0 0.000362313992809504 0 0 0 7 32 10010092 2173 7.6838641166687 0 0 0
"6410" 0 0 0 0 1 0 9.43249988555908 8 7.6838641166687 0.0313192009925842 0 0 0.000362313992809504 0 0 0 1 6 10004708 2173 7.6838641166687 0 0 0
"6411" 0 0 0 0 1 0 21.3105010986328 4 7.6838641166687 0.0246153846383095 0 0 0.000362357008270919 0 0 0 5 40 10015126 2173 7.6838641166687 0 0 0
"6412" 0 0 0 0 0 0 0.587499976158142 3 7.6838641166687 0.0246153846383095 0 0 0.000362371007213369 0 0 0 5 40 10015393 2173 7.6838641166687 0 0 0
"6413" 0 0 0 0 0 0 7.89299964904785 4 7.6838641166687 0.0313192009925842 0 0 0.000362371007213369 0 0 0 1 6 10005513 2173 7.6838641166687 0 0 0
"6414" 0 0 0 0 0 0 1.56729996204376 10 7.6838641166687 0.0313192009925842 0.333333343267441 0 0.000362371007213369 0 0 0 2 6 10011999 2173 7.6838641166687 0 0 0
"6415" 0 0 0 0 0 0 2.49349999427795 4 7.6838641166687 0.0313192009925842 0 0 0.000362371007213369 0 0 0 1 6 10012214 2173 7.6838641166687 0 0 0
"6416" 0 0 0 0 0 0 0.484199970960617 3 7.6838641166687 0.0246153846383095 0 0 0.000362371007213369 0 0 0 6 40 10010276 2173 7.6838641166687 0 0 0
"6417" 0 0 0 0 0 0 6.48000001907349 5 7.6838641166687 0.0442890450358391 0 0 0.000362371007213369 0.0110229291021824 0 0 1 1 10008934 2173 7.6838641166687 0 0 0
"6418" 0 0 0 0 0 0 2.12849998474121 4 7.6838641166687 0.0314685329794884 0 0 0.000362385995686054 0 0 0 6 37 10012788 2173 7.6838641166687 0 0 0
"6419" 0 0 0 0 1 0 2.40899991989136 4 7.6838641166687 0.0313192009925842 0 0 0.000362385995686054 0 0 0 2 6 10012672 2173 7.6838641166687 0 0 0
"6420" 0 0 0 0 1 0 239.741500854492 6 7.6838641166687 0.0313192009925842 0 0 0.000362385995686054 0 0 0 2 6 10012582 2173 7.6838641166687 0 0 0
"6421" 0 0 0 0 0 0 19.9659996032715 4 7.6838641166687 0.0245283022522926 0.0490797534584999 0 0.000362399994628504 0 0 0 7 7 10006193 2173 7.6838641166687 0 0 0
"6422" 0 0 0 0 0 0 29.1655006408691 17 7.6838641166687 0.0313192009925842 0 0 0.000362399994628504 0.0153462709859014 0 0 2 6 10014721 2173 7.6838641166687 0 0 0
"6423" 0 0 0 0 1 0 7.51300001144409 4 7.6838641166687 0.0313192009925842 0 0 0.000362399994628504 0 0 0 2 6 10015542 2173 7.6838641166687 0 0 0
"6424" 0 0 0 0 1 0 7.18499994277954 4 7.6838641166687 0.0313192009925842 0 0 0.000362413993570954 0 0 0 2 6 10015490 2173 7.6838641166687 0 0 0
"6425" 0 0 0 0 1 0 7.22749996185303 4 7.6838641166687 0.0313192009925842 0 0 0.000362413993570954 0 0 0 2 6 10003803 2173 7.6838641166687 0 0 0
"6426" 0 0 0 0 0 0 6.50859975814819 8 7.6838641166687 0.0117647061124444 0 0 0.000362429011147469 0 0 0 7 13 10011321 2173 7.6838641166687 0 0 0
"6427" 0 0 0 0 0 0 6.29379987716675 11 7.6838641166687 0.0117647061124444 0 0 0.000362429011147469 0 0 0 7 13 10011300 2173 7.6838641166687 0 0 0
"6428" 0 0 0 0 0 0 7.73840045928955 7 7.6838641166687 0.0117647061124444 0 0 0.000362429011147469 0 0 0 7 13 10011321 2173 7.6838641166687 0 0 0
"6429" 0 0 0 0 0 0 3.15569996833801 4 7.6838641166687 0.029126213863492 0 0 0.000362429011147469 0 0 0 7 42 10011615 2173 7.6838641166687 0 0 0
"6430" 0 0 0 0 0 0 18.8034992218018 4 8.3966064453125 0.0127041740342975 0 0 0.000362429011147469 0 0 0 3 2 10008843 4432 8.3966064453125 0 0 0
"6431" 0 0 0 0 1 0 0.314000010490417 3 7.6838641166687 0.0313192009925842 0 0 0.000362429011147469 0 0 0 2 6 10013168 2173 7.6838641166687 0 0 0
"6432" 0 0 0 0 1 0 1.32200002670288 4 7.6838641166687 0.0313192009925842 0 0 0.000362443010089919 0 0 0 2 6 10008854 2173 7.6838641166687 0 0 0
"6433" 0 0 0 0 0 0 4.32570028305054 4 7.6838641166687 0.0227272734045982 0 0 0.000362443010089919 0 0 0 5 16 10011400 2173 7.6838641166687 0 0 0
"6434" 0 0 0 0 0 0 0.349999994039536 3 7.6838641166687 0.0313192009925842 0 0 0.000362457009032369 0 0 0 1 6 10009554 2173 7.6838641166687 0 0 0
"6435" 0 0 0 0 1 0 11.8219995498657 4 7.6838641166687 0.0313192009925842 0 0 0.000362457009032369 0 0 0 2 6 10011981 2173 7.6838641166687 0 0 0
"6436" 0 0 0 0 1 0 0.662500023841858 3 7.6838641166687 0.0313192009925842 0 0 0.000362471007974818 0 0 0 2 6 10015515 2173 7.6838641166687 0 0 0
"6437" 0 0 0 0 0 0 0.648499965667725 4 7.6838641166687 0.0500000007450581 0 0 0.000362471007974818 0 0 0 7 11 10005496 2173 7.6838641166687 0 0 0
"6438" 0 0 0 0 0 0 28.4150009155273 32 7.6838641166687 0.0117647061124444 0 0 0.000362471007974818 0.0183984860777855 0 0 7 13 10011045 2173 7.6838641166687 0 0 0
"6439" 0 0 0 0 0 0 0.968000054359436 3 7.6838641166687 0.022624434903264 0 0 0.000362485996447504 0 0 0 7 12 10008327 2173 7.6838641166687 0 0 0
"6440" 0 0 0 0 1 0 43.1940002441406 4 7.6838641166687 0.0313192009925842 0 0 0.000362485996447504 0 0 0 2 6 12612579 2173 7.6838641166687 0 0 0
"6441" 0 0 0 0 1 0 6.55749988555908 10 7.6838641166687 0.0313192009925842 0.0490797534584999 0 0.000362485996447504 0.011724729090929 0 0 1 6 10006951 2173 7.6838641166687 0 0 0
"6442" 0 0 0 0 0 0 1.96449995040894 4 7.6838641166687 0.0127041740342975 0 0 0.000362513994332403 0 0 0 3 2 10002259 2173 7.6838641166687 0 0 0
"6443" 0 0 0 0 0 0 7.30849981307983 8 7.6838641166687 0.0314136110246181 0 0 0.000362529011908919 0 0 0 2 38 NA 2173 7.6838641166687 0 0 0
"6444" 0 0 0 0 1 0 2.60570001602173 7 7.6838641166687 0.0172413792461157 0 0 0.000362557009793818 0 0 0 7 28 10005529 2173 7.6838641166687 0 0 0
"6445" 0 0 0 0 0 0 6.91789960861206 10 7.6838641166687 0.0127041740342975 0 0 0.000362557009793818 0 0 0 4 2 10004657 2173 7.6838641166687 0 0 0
"6446" 0 0 0 0 0 0 9.45590019226074 8 7.6838641166687 0.0127041740342975 0 0 0.000362571008736268 0 0 0 4 2 10004657 2173 7.6838641166687 0 0 0
"6447" 0 0 0 0 1 0 6.65599966049194 6 7.6838641166687 0.0449438206851482 0 0 0.000362571008736268 0.0111357429996133 0 0 7 45 10008265 2173 7.6838641166687 0 0 0
"6448" 0 0 0 0 1 0 5.28900003433228 4 7.6838641166687 0.0313192009925842 0 0 0.000362585997208953 0 0 0 2 6 10014336 2173 7.6838641166687 0 0 0
"6449" 0 0 0 0 0 0 2.3769998550415 4 7.6838641166687 0.0313192009925842 0 0 0.000362585997208953 0 0 0 1 6 10012979 2173 7.6838641166687 0 0 0
"6450" 0 0 0 0 0 0 1.30299997329712 4 7.6838641166687 0.0313192009925842 0 0 0.000362585997208953 0 0 0 1 6 10009552 2173 7.6838641166687 0 0 0
"6451" 0 0 0 0 0 0 9.45370006561279 4 7.6838641166687 0.0127041740342975 0 0 0.000362585997208953 0 0 0 4 2 10004657 2173 7.6838641166687 0 0 0
"6452" 0 0 0 0 0 0 5.76950025558472 4 7.6838641166687 0.029126213863492 0 0 0.000362585997208953 0 0 0 7 42 10014442 2173 7.6838641166687 0 0 0
"6453" 0 0 0 0 0 0 0.560000002384186 3 7.6838641166687 0.0313192009925842 0 0 0.000362585997208953 0 0 0 2 6 10004493 2173 7.6838641166687 0 0 0
"6454" 0 0 0 0 0 0 4.17649984359741 4 7.6838641166687 0.0245283022522926 0 0 0.000362585997208953 0 0 0 7 7 10014329 2173 7.6838641166687 0 0 0
"6455" 0 0 0 0 0 0 36.8494987487793 4 8.46337032318115 0.0127041740342975 0.0247116964310408 1 0.000362585997208953 0 0 0 3 2 10003399 519 6.25190401077271 0 0 1
"6456" 0 0 0 0 1 0 19.0699005126953 46 7.6838641166687 0.0313192009925842 0 0 0.000362585997208953 0.00780769996345043 0 0 2 6 10012151 2173 7.6838641166687 0 0 0
"6457" 0 0 0 0 0 0 9.21229934692383 15 7.6838641166687 0.0313192009925842 0.0669642835855484 0 0.000362585997208953 0 0 0 2 6 10005467 2173 7.6838641166687 0 0 0
"6458" 0 0 0 0 0 0 10.2166996002197 12 7.6838641166687 0.0313192009925842 0.0669642835855484 0 0.000362599996151403 0 0 0 2 6 10005467 2173 7.6838641166687 0 0 0
"6459" 0 0 0 0 1 0 0.0605000033974648 1 7.6838641166687 0.0313192009925842 0 0 0.000362599996151403 0 0 0 2 6 10005794 2173 7.6838641166687 0 0 0
"6460" 0 0 0 0 0 0 1.6414999961853 4 7.6838641166687 0.0313192009925842 0 0 0.000362613995093852 0 0 0 2 6 10014296 2173 7.6838641166687 0 0 0
"6461" 0 0 0 0 1 0 45.6779975891113 4 7.6838641166687 0.0313192009925842 0 0 0.000362629012670368 0 0 0 2 6 10012579 2173 7.6838641166687 0 0 0
"6462" 0 0 0 0 1 0 193.087799072266 22 7.6838641166687 0.0313192009925842 0 0 0.000362629012670368 0.0101190861314535 0 0 2 6 10012579 2173 7.6838641166687 0 0 0
"6463" 0 0 0 0 0 0 141.822006225586 14 7.6838641166687 0.0313192009925842 0.111111111938953 0 0.000362629012670368 0 0 0 1 6 10005442 2173 7.6838641166687 0 0 0
"6464" 0 0 0 0 0 0 159.810897827148 10 7.6838641166687 0.0313192009925842 0 0 0.000362643011612818 0 0 0 2 6 10008108 2173 7.6838641166687 0 0 0
"6465" 0 0 0 0 0 0 65.2083969116211 14 7.6838641166687 0.0555555559694767 0 0 0.000362643011612818 0 0 0 7 18 10012829 2173 7.6838641166687 0 0 0
"6466" 0 0 0 0 0 0 2.72029995918274 12 7.6838641166687 0.0428571440279484 0 0 0.000362643011612818 0.0120552433654666 0 0 7 8 10013030 2173 7.6838641166687 0 0 0
"6467" 0 0 0 0 1 0 0.690500020980835 6 7.6838641166687 0.00970873795449734 0 0 0.000362643011612818 0.00735024316236377 0 0 5 3 10012476 2173 7.6838641166687 0 0 0
"6468" 0 0 0 0 0 0 3.35649991035461 4 7.6838641166687 NA 0 0 0.000362643011612818 0 0 0 NA NA NA 2173 7.6838641166687 0 0 0
"6469" 0 0 0 0 0 0 3.90359973907471 4 7.6838641166687 0.0442890450358391 0 0 0.000362657010555267 0 0 0 1 1 10002023 2173 7.6838641166687 0 0 0
"6470" 0 0 0 0 1 0 3.82750010490417 4 7.6838641166687 0.0313192009925842 0 0 0.000362671009497717 0 0 0 1 6 10007377 2173 7.6838641166687 0 0 0
"6471" 0 0 0 0 0 0 2.70190000534058 15 7.6838641166687 0.0319634713232517 0 0 0.000362671009497717 0 0 0 7 10 10005662 2173 7.6838641166687 0 0 0
"6472" 0 0 0 0 0 0 0.16329999268055 85 7.6838641166687 0.0313192009925842 0 0 0.000362685997970402 0.0519900433719158 0 0 1 6 NA 2173 7.6838641166687 0 0 0
"6473" 0 0 0 0 1 0 3.60249996185303 4 7.6838641166687 0.0313192009925842 0 0 0.000362699996912852 0 0 0 2 6 10012075 2173 7.6838641166687 0 0 0
"6474" 0 0 0 0 0 0 3.06540012359619 67 7.6838641166687 0.0313192009925842 0 0 0.000362713995855302 0.0146755138412118 0 0 1 6 NA 2173 7.6838641166687 0 0 0
"6475" 0 0 0 0 0 0 4.75670003890991 4 7.6838641166687 NA 0 0 0.000362713995855302 0 0 0 NA NA NA 2173 7.6838641166687 0 0 0
"6476" 0 0 0 0 0 0 10.1040000915527 4 7.6838641166687 0.0428571440279484 0 0 0.000362729013431817 0 0 0 7 8 10004277 2173 7.6838641166687 0 0 0
"6477" 0 0 0 0 0 0 14.8660001754761 7 7.6838641166687 0.022624434903264 0 0 0.000362729013431817 0.00154074304737151 0 0 7 12 10015442 2173 7.6838641166687 0 0 0
"6478" 0 0 0 0 0 0 133.015991210938 11 7.6838641166687 0.0313192009925842 0 0 0.000362729013431817 0 0 0 1 6 10013887 2173 7.6838641166687 0 0 0
"6479" 0 0 0 0 0 0 6.94650030136108 4 7.6838641166687 0.032992035150528 0 0 0.000362729013431817 0 0 0 3 5 10007779 2173 7.6838641166687 0 0 0
"6480" 0 0 0 0 0 0 0.342099994421005 3 7.6838641166687 0.0313192009925842 0 0 0.000362757011316717 0 0 0 2 6 10002759 2173 7.6838641166687 0 0 0
"6481" 0 0 0 0 1 0 0.383499979972839 3 7.6838641166687 0.0313192009925842 0 0 0.000362757011316717 0 0 0 1 6 10010948 2173 7.6838641166687 0 0 0
"6482" 0 0 0 0 0 0 23.1222991943359 11 7.6838641166687 0.0313192009925842 0 0 0.000362771010259166 0 0 0 2 6 10012173 2173 7.6838641166687 0 0 0
"6483" 0 0 0 0 0 0 4.63159990310669 4 7.6838641166687 0.0313192009925842 0 0 0.000362771010259166 0 0 0 2 6 10012173 2173 7.6838641166687 0 0 0
"6484" 0 0 0 0 0 0 6.28450012207031 4 7.6838641166687 0.0313192009925842 0 0 0.000362785998731852 0 0 0 1 6 10010842 2173 7.6838641166687 0 0 0
"6485" 1 1 1 1 0 0 63.3235015869141 13 7.6838641166687 0.0571428574621677 0 0 0.000362785998731852 0 0 0 7 21 10000502 2173 7.6838641166687 0 0 0
"6486" 0 0 0 0 0 0 31.9895000457764 4 8.0228967666626 0.032992035150528 0 0 0.000362799997674301 0 0 0 1 5 10014569 2173 7.6838641166687 0 0 0
"6487" 0 0 0 0 0 0 0.564500033855438 3 7.6838641166687 0.0313192009925842 0 0 0.000362799997674301 0 0 0 2 6 10008074 2173 7.6838641166687 0 0 0
"6488" 0 0 0 0 0 0 3.14400005340576 4 7.6838641166687 0.0449438206851482 0 0 0.000362813996616751 0 0 0 7 45 10006341 2173 7.6838641166687 0 0 0
"6489" 0 0 0 0 0 0 5.62599992752075 4 7.6838641166687 0.0313192009925842 0 0 0.000362813996616751 0 0 0 2 6 10013494 2173 7.6838641166687 0 0 0
"6490" 0 0 0 0 0 0 2.02699995040894 4 7.6838641166687 0.0313192009925842 0 0 0.000362813996616751 0 0 0 1 6 10005470 2173 7.6838641166687 0 0 0
"6491" 0 0 0 0 0 0 57.4049034118652 4 7.6838641166687 0.0314136110246181 0 0 0.000362813996616751 0 0 0 4 38 10000507 2173 7.6838641166687 0 0 0
"6492" 0 0 0 0 0 0 4.33500003814697 4 7.6838641166687 0.0239520967006683 0 0 0.000362813996616751 0 0 0 7 43 10013251 2173 7.6838641166687 0 0 0
"6493" 0 0 0 0 1 0 1.07000005245209 3 7.73412132263184 0.032992035150528 0 0 0.000362813996616751 0 0 0 2 5 10003752 2173 7.6838641166687 0 0 0
"6494" 0 0 0 0 1 0 2.23799991607666 5 7.6838641166687 0.0313192009925842 0 0 0.000362813996616751 0 0 0 2 6 10008855 2173 7.6838641166687 0 0 0
"6495" 0 0 0 0 0 0 10.3938999176025 10 7.6838641166687 0.0428571440279484 0 0 0.000362813996616751 0 0 0 7 8 10015786 2173 7.6838641166687 0 0 0
"6496" 0 0 0 0 0 0 2.37890005111694 34 7.84893369674683 0.0442890450358391 0 0 0.000362813996616751 0.0103879431262612 0 0 1 1 10004441 2173 7.6838641166687 0 0 0
"6497" 0 0 0 0 0 0 2.80350017547607 4 7.6838641166687 0.0239520967006683 0 0 0.000362813996616751 0 0 0 7 43 10007707 2173 7.6838641166687 0 0 0
"6498" 0 0 0 0 0 0 2.26999998092651 9 7.6838641166687 0.0314685329794884 0 0 0.000362813996616751 0 0 0 5 37 10011896 2173 7.6838641166687 0 0 0
"6499" 0 0 0 0 0 0 18.5837993621826 5 8.375168800354 0.0239520967006683 0.0247116964310408 0 0.000362813996616751 0.000676200026646256 0 0 7 43 10008268 2173 7.6838641166687 0 0 0
"6500" 0 0 0 0 0 0 5.16549968719482 8 7.6838641166687 0.0127041740342975 0 0 0.000362813996616751 0 0 0 3 2 10006581 2173 7.6838641166687 0 0 0
"6501" 0 0 0 0 1 0 0.540499985218048 3 7.6838641166687 0.0313192009925842 0 0 0.000362813996616751 0 0 0 1 6 10011784 2173 7.6838641166687 0 0 0
"6502" 0 0 0 0 1 0 5.92000007629395 7 7.6838641166687 0.0313192009925842 0 0 0.000362813996616751 0 0 0 2 6 10013145 2173 7.6838641166687 0 0 0
"6503" 0 0 0 0 1 0 5.62660026550293 14 7.6838641166687 0.0313192009925842 0 0 0.000362813996616751 0 0 0 2 6 10012050 2173 7.6838641166687 0 0 0
"6504" 0 0 0 0 0 0 16.8355007171631 13 7.90433502197266 0.0127041740342975 0 1 0.000362813996616751 0 0 0 7 2 10001963 2173 7.6838641166687 1 0 0
"6505" 0 0 0 0 0 0 20.5221004486084 12 7.90433502197266 0.0127041740342975 0 1 0.000362813996616751 0 0 0 7 2 10001963 2173 7.6838641166687 1 0 0
"6506" 0 0 0 0 0 0 6.14750003814697 4 7.6838641166687 0.0227272734045982 0 1 0.000362813996616751 0 0 0 5 16 10004841 2173 7.6838641166687 0 0 1
"6507" 0 0 0 0 1 0 17.1944999694824 9 7.6838641166687 0.0127041740342975 0 0 0.000362829014193267 0 0 0 3 2 10005263 2173 7.6838641166687 0 0 0
"6508" 0 0 0 0 1 0 4.02549982070923 6 7.6838641166687 0.0313192009925842 0 0 0.000362829014193267 0.0108058135956526 0 0 1 6 10004751 2173 7.6838641166687 0 0 0
"6509" 0 0 0 0 1 0 292.207305908203 27 7.6838641166687 0.032992035150528 0 0 0.000362829014193267 0.00702234311029315 0 0 1 5 10014610 2173 7.6838641166687 0 0 0
"6510" 0 0 0 0 0 0 6.6378002166748 4 7.6838641166687 NA 0 0 0.000362843013135716 0 0 0 NA NA 10013389 2173 7.6838641166687 0 0 0
"6511" 0 0 0 0 0 0 6.99119997024536 4 8.38045692443848 0.0127041740342975 0.0247116964310408 0 0.000362857012078166 0 0 0 3 2 10003303 2173 7.6838641166687 0 0 0
"6512" 0 0 0 0 0 0 7.62610006332397 4 7.6838641166687 0.0127041740342975 0 0 0.000362857012078166 0 0 0 3 2 10003359 2173 7.6838641166687 0 0 0
"6513" 0 0 0 0 0 0 2.72899985313416 6 7.6838641166687 0.0245283022522926 0 1 0.000362857012078166 0 0 0 6 7 10005261 2173 7.6838641166687 1 0 0
"6514" 0 0 0 0 0 0 1.93199992179871 29 8.32893371582031 0.0245283022522926 0.0669642835855484 1 0.000362871011020616 0.024105329066515 0 0 7 7 10005272 2173 7.6838641166687 1 0 0
"6515" 0 0 0 0 0 0 8.03450012207031 11 7.6838641166687 0.0245283022522926 0 0 0.000362885999493301 0 0 0 6 7 10001908 2173 7.6838641166687 0 0 0
"6516" 0 0 0 0 1 0 1.7335000038147 4 7.6838641166687 0.0313192009925842 0 0 0.000362899998435751 0 0 0 2 6 10012016 2173 7.6838641166687 0 0 0
"6517" 0 0 0 0 0 0 1.18499994277954 4 7.6838641166687 0.0799999982118607 0 0 0.0003629139973782 0 0 0 7 33 10010297 2173 7.6838641166687 0 0 0
"6518" 0 0 0 0 0 0 3.10049986839294 4 7.6838641166687 0.0313192009925842 0 0 0.0003629139973782 0 0 0 2 6 10005632 2173 7.6838641166687 0 0 0
"6519" 0 0 0 0 0 0 5.97150039672852 5 7.6838641166687 0.0319634713232517 0 0 0.0003629139973782 0 0 0 4 10 10008713 2173 7.6838641166687 0 0 0
"6520" 0 0 0 0 0 0 6.05000019073486 4 7.6838641166687 0.0319634713232517 0 0 0.0003629139973782 0 0 0 4 10 10008713 2173 7.6838641166687 0 0 0
"6521" 0 0 0 0 0 0 4.51539993286133 6 7.6838641166687 0.0319634713232517 0 0 0.000362928985850886 0 0 0 4 10 10008713 2173 7.6838641166687 0 0 0
"6522" 0 0 0 0 0 0 7.65000009536743 5 7.6838641166687 0.0319634713232517 0 0 0.000362943013897166 0 0 0 4 10 10008713 2173 7.6838641166687 0 0 0
"6523" 0 0 0 0 1 0 0.459500014781952 3 7.6838641166687 0.0313192009925842 0 0 0.000362957012839615 0 0 0 1 6 10010947 2173 7.6838641166687 0 0 0
"6524" 0 0 0 0 0 0 113.71509552002 13 8.09437847137451 0.0313192009925842 0 0 0.000362957012839615 0 0 0 6 6 10005666 2173 7.6838641166687 0 0 0
"6525" 0 0 0 0 0 0 1.33000004291534 4 7.6838641166687 0.0172413792461157 0 0 0.000362971011782065 0 0 0 7 28 10007350 2173 7.6838641166687 0 0 0
"6526" 0 0 0 0 1 0 3.57999992370605 8 7.6838641166687 0.0313192009925842 0 0 0.000362971011782065 0.0128627708181739 0 0 1 6 10005543 2173 7.6838641166687 0 0 0
"6527" 0 0 0 0 0 0 20.0060005187988 13 8.34426689147949 0.0127041740342975 0.0247116964310408 1 0.000362971011782065 0.000116513998364098 0 0 3 2 10002879 2173 7.6838641166687 1 0 0
"6528" 0 0 0 0 0 0 8.76299953460693 4 8.34426689147949 0.0127041740342975 0.0247116964310408 1 0.000362971011782065 0 0 0 3 2 10002879 2173 7.6838641166687 1 0 0
"6529" 1 1 1 1 0 0 178.358596801758 5 7.6838641166687 0.061224490404129 0.100000001490116 0 0.000362971011782065 0 0 0 7 35 10010189 2173 7.6838641166687 0 0 0
"6530" 0 0 0 0 0 0 12.0485000610352 7 7.73805236816406 0.0314685329794884 0 0 0.000362971011782065 0 0 0 5 37 10005905 2173 7.6838641166687 0 0 0
"6531" 0 0 0 0 0 0 7.19000005722046 11 7.6838641166687 0.0313192009925842 0.0669642835855484 1 0.00036298600025475 0 0 0 1 6 10014430 1110 7.01211547851562 1 0 0
"6532" 0 0 0 0 0 0 28.6941986083984 11 7.6838641166687 0.0181818176060915 0 0 0.0003629999991972 0.0189769435673952 0 0 7 47 10010222 2173 7.6838641166687 0 0 0
"6533" 0 0 0 0 0 0 1.06220006942749 18 7.6838641166687 0.032992035150528 0 0 0.0003629999991972 0 0 0 2 5 10008100 2173 7.6838641166687 0 0 0
"6534" 0 0 0 0 0 0 1.92899990081787 4 7.6838641166687 0.0313192009925842 0 0 0.0003629999991972 0 0 0 1 6 10010828 2173 7.6838641166687 0 0 0
"6535" 0 0 0 0 0 0 1.16600000858307 4 8.55852699279785 0.0127041740342975 0.0490797534584999 0 0.0003629999991972 0 0 0 4 2 10000526 2173 7.6838641166687 0 0 0
"6536" 0 0 0 0 0 0 15.3706998825073 10 7.6838641166687 0.0127041740342975 0 0 0.00036301399813965 0 0 0 3 2 NA 2173 7.6838641166687 0 0 0
"6537" 0 0 0 0 0 0 19.1730003356934 13 8.37839031219482 0.0127041740342975 0 1 0.00036301399813965 0 0 0 3 2 10002050 4352 8.37839031219482 0 0 1
"6538" 0 0 0 0 0 0 15.4856004714966 11 8.37839031219482 0.0127041740342975 0 1 0.00036301399813965 0 0 0 3 2 10002050 2173 7.6838641166687 0 0 1
