"minority_dummy" "above_insurance" "opening_balance" "ln_maturity" "loanlink" "travel_costs" "ln_accountage" "ward" "runner" "uninsured_no_rel" "uninsured_rel" "loanlink_before" "loanlink_current" "loanlink_after" "household_key" "accountage" "days_maturity"
"2341" 1 0 1.9996200799942 5.89440298080444 0 3 7.22402477264404 6 0 0 0 0 0 0 NA 1372 362
"2342" 0 0 2.00230121612549 3.178053855896 0 7 5.8200831413269 6 0 0 0 0 0 0 1238 337 23
"2343" 0 0 2.0061342716217 0 1 7 7.64587593078613 63 0 0 0 1 0 0 2143 2092 0
"2344" 1 0 2.0072877407074 2.39789533615112 0 1 7.00306558609009 6 1 0 0 0 0 0 1477 1100 10
"2345" 1 0 2.0072877407074 2.39789533615112 0 1 7.00306558609009 6 1 0 0 0 0 0 1477 1100 10
"2346" 0 0 2.0074520111084 6.88243770599365 0 NA 6.7833251953125 NA 0 0 0 0 0 0 965 883 974
"2347" 0 0 2.00756168365479 6.98749017715454 0 1 2.56494927406311 6 0 0 0 0 0 0 63231 13 1082
"2348" 0 0 2.00967121124268 5.6594820022583 0 NA 7.28824424743652 NA 0 0 0 0 0 0 NA 1463 286
"2349" 0 0 2.00978088378906 5.85220241546631 0 7 2.89037179946899 9 0 0 0 0 0 0 274 18 347
"2350" 1 0 2.01035618782043 1.0986123085022 0 2 7.13568735122681 6 1 0 0 0 0 0 1978 1256 2
"2351" 1 0 2.01035618782043 1.0986123085022 0 2 6.97914505004883 5 1 0 0 0 0 0 3508 1074 2
"2352" 0 0 2.01071238517761 6.98286294937134 0 7 2.89037179946899 12 0 0 0 0 0 0 368 18 1077
"2353" 1 0 2.01090407371521 6.87626457214355 0 2 6.7900972366333 6 0 0 0 0 0 0 3 889 968
"2354" 1 0 2.01090407371521 6.87626457214355 0 2 6.7900972366333 6 0 0 0 0 0 0 830 889 968
"2355" 0 0 2.01146054267883 5.18738603591919 0 7 6.82219743728638 8 0 0 0 0 0 0 889 918 178
"2356" 0 0 2.01260828971863 5.15905523300171 0 1 7.0457763671875 6 1 0 0 0 0 0 1661 1148 173
"2357" 0 0 2.0130410194397 0 0 NA 5.5012583732605 NA 1 0 0 0 0 0 NA 245 0
"2358" 0 0 2.0136182308197 5.42053508758545 0 2 7.39694881439209 1 0 0 0 0 0 0 2484 1631 225
"2359" 1 0 2.01449298858643 6.97728157043457 0 7 3.178053855896 80 0 0 0 0 0 0 2394 24 1071
"2360" 0 0 2.01538372039795 4.37575721740723 0 NA 7.4157772064209 NA 0 0 0 0 0 0 NA 1662 78.5
"2361" 1 0 2.01610970497131 6.55393362045288 0 1 3.36729574203491 6 1 0 0 0 0 0 3358 29 701
"2362" 0 0 2.0165753364563 5.55295944213867 1 1 7.56786251068115 1 0 0 0 0 1 0 3016 1935 257
"2363" 0 0 2.01743221282959 2.89037179946899 0 NA 2.56494927406311 NA 0 0 0 0 0 0 2122 13 17
"2364" 0 0 2.01764369010925 4.33073329925537 1 5 7.41397047042847 40 0 0 0 0 1 0 533 1659 75
"2365" 1 0 2.01790690422058 3.89182019233704 0 1 7.4832444190979 6 0 0 0 0 0 0 1291 1778 48
"2366" 0 0 2.01951861381531 3.33220458030701 0 7 7.44307851791382 18 0 0 0 0 0 0 NA 1708 27
"2367" 0 0 2.02243828773499 5.7868971824646 0 1 3.68887948989868 6 0 0 0 0 0 0 3201 40 325
"2368" 1 0 2.02898645401001 7.69802904129028 0 2 3.85014748573303 6 1 0 0 0 0 0 3372 47 2203
"2369" 1 0 2.03394508361816 5.72358512878418 0 2 6.12686920166016 6 0 0 0 0 0 0 3339 458 305
"2370" 1 0 2.04392313957214 5.75890159606934 0 1 6.65929412841797 6 0 0 0 0 0 0 NA 780 316
"2371" 1 0 2.04746580123901 5.64367866516113 0 2 4.72738790512085 5 1 0 0 0 0 0 2823 113 281.5
"2372" 0 0 2.04832863807678 5.63835477828979 0 5 4.44265127182007 4 0 0 0 0 0 0 2771 85 280
"2373" 0 0 2.04832863807678 5.63835477828979 0 5 4.44265127182007 4 0 0 0 0 0 0 2771 85 280
"2374" 0 0 2.04832863807678 5.63835477828979 0 5 4.44265127182007 4 0 0 0 0 0 0 2771 85 280
"2375" 0 0 2.0525369644165 5.00394630432129 0 7 7.40792417526245 9 0 0 0 0 0 0 2103 1649 148
"2376" 0 0 2.05293154716492 5.60947179794312 0 7 4.58496761322021 86 0 0 0 0 0 0 NA 98 272
"2377" 0 0 2.05350685119629 5.60580205917358 0 1 6.13122653961182 6 0 0 0 0 0 0 1643 460 271
"2378" 0 0 2.05361533164978 4.67282867431641 0 2 7.35691833496094 6 0 0 0 0 0 0 3417 1567 106
"2379" 0 0 2.05361533164978 4.67282867431641 0 2 7.35691833496094 6 0 0 0 0 0 0 23016 1567 106
"2380" 0 0 2.05378890037537 3.95124363899231 0 7 6.98007583618164 47 0 0 0 0 0 0 2584 1075 51
"2381" 0 0 2.05475115776062 4.20469284057617 0 6 6.95749759674072 7 0 0 0 0 0 0 1069 1051 66
"2382" 1 0 2.05545210838318 7.68017578125 0 1 4.48863649368286 1 0 0 0 0 0 0 52291 89 2164
"2383" 0 0 2.05602741241455 5.26785802841187 0 NA 6.80572271347046 NA 0 0 0 0 0 0 NA 903 193
"2384" 0 0 2.05669760704041 5.33513116836548 0 7 7.38770914077759 8 0 0 0 0 0 0 2206 1616 206.5
"2385" 0 0 2.05915093421936 5.04181098937988 0 5 7.36770868301392 7 0 0 0 0 0 0 NA 1584 153.75
"2386" 0 0 2.06034231185913 5.23110866546631 0 6 6.8134446144104 37 1 0 0 0 0 0 1810 910 186
"2387" 0 0 2.06404089927673 6.70808410644531 0 4 7.03174114227295 2 0 0 0 0 0 0 2258 1132 818
"2388" 0 0 2.06473898887634 4.96981334686279 0 NA 6.4297194480896 NA 0 0 0 0 0 0 3067 620 143
"2389" 0 0 2.06558895111084 5.52545309066772 0 7 6.74051952362061 13 0 0 0 0 0 0 347 846 250
"2390" 0 0 2.06560492515564 6.20253562927246 0 7 6.74170064926147 7 1 0 0 0 0 0 1324 847 493
"2391" 0 0 2.06616449356079 7.67182683944702 0 1 4.66343927383423 6 0 0 0 0 0 0 1872 106 2146
"2392" 1 0 2.06650686264038 6.70318794250488 0 2 6.82437372207642 6 0 0 0 0 0 0 1019 920 814
"2393" 1 0 2.06650686264038 6.70318794250488 0 2 6.82437372207642 6 0 0 0 0 0 0 1019 920 814
"2394" 1 0 2.06650686264038 6.70318794250488 0 2 6.82437372207642 6 0 0 0 0 0 0 1019 920 814
"2395" 0 0 2.06650686264038 6.70318794250488 0 7 6.82437372207642 43 0 0 0 0 0 0 2181 920 814
"2396" 1 0 2.06650686264038 6.70318794250488 0 2 6.82437372207642 6 0 0 0 0 0 0 1019 920 814
"2397" 1 0 2.06789040565491 5.50938844680786 0 4 4.77912330627441 2 0 0 0 0 0 0 668 119 246
"2398" 0 0 2.06897258758545 5.15329170227051 0 7 6.82871198654175 43 0 0 0 0 0 0 950 924 172
"2399" 0 0 2.06897258758545 5.15329170227051 0 7 6.82871198654175 43 0 0 0 0 0 0 2089 924 172
"2400" 0 0 2.07205486297607 5.12396383285522 0 7 6.83410882949829 63 0 0 0 0 0 0 NA 929 167
"2401" 0 0 2.07310676574707 7.43867778778076 0 7 6.1377272605896 43 0 0 0 0 0 0 1693 463 1699.5
"2402" 0 0 2.07345485687256 1.0986123085022 0 5 7.30451583862305 37 0 0 0 0 0 0 1536 1487 2
"2403" 0 0 2.07528710365295 4.40671920776367 0 2 7.48211908340454 6 0 0 0 0 0 0 2659 1776 81
"2404" 0 0 2.07636022567749 2.79320788383484 0 1 5.52146100997925 6 0 0 0 0 0 0 NA 250 15.3333330154419
"2405" 0 0 2.0773286819458 5.63835477828979 0 4 7.28344821929932 38 0 0 0 0 0 0 3514 1456 280
"2406" 1 0 2.07821917533875 6.67959928512573 0 2 6.84481525421143 6 0 0 0 0 0 0 1233 939 795
"2407" 0 0 2.08130145072937 6.67329788208008 0 7 6.85012626647949 17 0 0 0 0 0 0 429 944 790
"2408" 1 0 2.0818657875061 5.20675039291382 0 7 7.11639404296875 45 1 0 0 0 0 0 1155 1232 181.5
"2409" 0 0 2.08221364021301 5.13186931610107 0 2 6.04025459289551 1 0 0 0 0 0 0 3139 420 168.33332824707
"2410" 0 0 2.08500003814697 4.99043273925781 0 7 6.85646200180054 47 0 0 0 0 0 0 2233 950 146
"2411" 0 0 2.08500003814697 4.99043273925781 0 7 6.85646200180054 47 0 0 0 0 0 0 2233 950 146
"2412" 0 0 2.08623266220093 4.97673368453979 0 7 6.85856485366821 47 0 0 0 0 0 0 2233 952 144
"2413" 0 0 2.08623266220093 4.97673368453979 0 7 6.85856485366821 47 0 0 0 0 0 0 2233 952 144
"2414" 0 0 2.08802723884583 5.35658645629883 1 2 5.03695249557495 1 0 0 0 1 0 0 591 154 211
"2415" 0 0 2.08989858627319 2.89037179946899 0 NA 2.56494927406311 NA 0 0 0 0 0 0 2122 13 17
"2416" 1 0 2.09317803382874 3.09104251861572 0 2 6.13556480407715 1 1 0 0 0 0 0 1268 462 21
"2417" 1 0 2.09317803382874 3.09104251861572 0 2 6.13556480407715 1 1 0 0 0 0 0 1268 462 21
"2418" 1 0 2.09463429450989 5.4521107673645 0 6 7.09837579727173 40 1 0 0 0 0 0 108 1210 232.25
"2419" 0 0 2.09659385681152 6.1923623085022 0 NA 7.21597480773926 NA 0 0 0 0 0 0 NA 1361 488
"2420" 0 0 2.09669303894043 5.71153020858765 1 7 7.55485868453979 8 0 0 0 0 1 0 44 1910 301.333343505859
"2421" 0 0 2.09723281860352 5.27811479568481 0 5 7.16626596450806 4 0 0 0 0 0 0 144 1295 195
"2422" 0 0 2.09732866287231 6.64118194580078 0 7 6.87729597091675 13 0 0 0 0 0 0 2819 970 765
"2423" 0 0 2.1011905670166 4.88280200958252 0 4 6.86693334579468 39 0 0 0 0 0 0 1282 960 131
"2424" 0 0 2.10226035118103 6.63068342208862 0 4 6.8855094909668 2 0 0 0 0 0 0 718 978 757
"2425" 0 0 2.10471248626709 5.20948600769043 0 1 7.20563507080078 6 0 0 0 0 0 0 1642 1347 182
"2426" 0 0 2.10603189468384 5.42934560775757 0 7 6.76734304428101 17 0 0 0 0 0 0 429 869 227
"2427" 0 0 2.10616445541382 6.7268328666687 0 7 6.98841333389282 8 0 0 0 0 0 1 808 1084 833.5
"2428" 0 0 2.10676717758179 5.86078643798828 0 7 7.23705911636353 63 0 0 0 0 0 0 1405 1390 350
"2429" 0 0 2.10965752601624 6.61338424682617 0 7 6.897705078125 15 0 0 0 0 0 0 1038 990 744
"2430" 0 0 2.11046576499939 5.15329170227051 0 7 7.42952060699463 12 0 0 0 0 0 0 NA 1685 172
"2431" 1 0 2.11445355415344 5.16763925552368 0 2 6.3171648979187 6 0 0 0 0 0 0 468 554 174.5
"2432" 0 0 2.11488819122314 6.11809730529785 0 7 6.91572332382202 7 0 0 0 0 0 0 2165 1008 453
"2433" 0 0 2.11749577522278 5.49306154251099 0 7 6.74993133544922 13 0 0 0 0 0 0 347 854 242
"2434" 0 0 2.117835521698 6.81124448776245 0 5 5.28320360183716 3 0 0 0 0 0 0 51 197 907
"2435" 0 0 2.11820578575134 6.19644403457642 0 1 7.23273324966431 6 0 0 0 0 0 0 NA 1384 490
"2436" 0 0 2.11838936805725 5.23110866546631 0 4 7.47477197647095 4 0 0 0 0 0 0 329 1763 186
"2437" 1 0 2.11857533454895 6.9186954498291 0 1 6.74051952362061 1 0 0 0 0 0 0 3040 846 1010
"2438" 0 0 2.11875891685486 5.35658645629883 0 NA 7.1989312171936 NA 0 0 0 0 0 0 660 1338 211
"2439" 0 0 2.11909580230713 5.06259489059448 0 7 7.43897151947021 21 0 0 0 0 0 0 127 1701 157
"2440" 1 0 2.11909580230713 5.06259489059448 0 2 5.33753824234009 6 0 0 0 0 0 0 959 208 157
"2441" 0 0 2.12110280990601 6.0747709274292 1 7 5.53338956832886 63 0 0 0 0 1 0 286 253 433.75
"2442" 1 0 2.12321925163269 6.58340930938721 0 NA 6.91968393325806 NA 0 0 0 0 0 0 NA 1012 722
"2443" 1 0 2.12321925163269 6.58340930938721 0 2 6.91968393325806 1 0 0 0 0 0 0 3690 1012 722
"2444" 0 0 2.12484931945801 4.99721240997314 0 2 5.3844952583313 5 0 0 0 0 0 0 287 218 147
"2445" 0 0 2.13088297843933 6.5998706817627 0 7 7.20266103744507 5 0 0 0 0 0 1 2385 1343 734
"2446" 0 0 2.13088989257812 4.98360681533813 0 7 7.4454174041748 47 0 0 0 0 0 0 2214 1712 145
"2447" 0 0 2.13172006607056 3.465735912323 0 4 6.97073030471802 4 0 0 0 0 0 0 1299 1065 31
"2448" 0 0 2.13335347175598 3.97029185295105 0 NA 5.74620342254639 NA 0 0 0 0 0 0 NA 313 52
"2449" 0 0 2.13440561294556 6.94985628128052 0 NA 3.97029185295105 NA 0 0 0 0 0 0 NA 53 1042
"2450" 0 0 2.1361095905304 6.87832641601562 0 7 5.37989711761475 7 0 0 0 0 0 0 248 217 970
"2451" 1 0 2.1380136013031 6.55393362045288 0 1 6.94312238693237 1 0 0 0 0 0 0 512 1036 701
"2452" 1 0 2.1380136013031 6.55393362045288 0 2 6.94312238693237 6 0 0 0 0 0 0 1226 1036 701
"2453" 0 0 2.13970279693604 3.31418609619141 0 1 5.52146100997925 6 1 0 0 0 0 0 NA 250 26.5
"2454" 1 0 2.14171242713928 6.54534959793091 0 2 6.94889736175537 6 0 0 0 0 0 0 1221 1042 695
"2455" 0 0 2.14175343513489 4.78749179840088 0 NA 7.54062175750732 NA 0 0 0 0 0 0 NA 1883 119
"2456" 0 0 2.14687871932983 6.32256507873535 1 7 7.4181809425354 12 0 0 0 0 1 0 1316 1666 556
"2457" 0 0 2.14687871932983 6.32256507873535 1 7 7.4181809425354 12 0 0 0 0 1 0 1316 1666 556
"2458" 0 0 2.1480028629303 7.04024457931519 1 7 6.9147310256958 14 0 0 0 1 0 0 1620 1007 1140.66662597656
"2459" 0 0 2.14832878112793 5.65248918533325 0 7 4.39444923400879 8 0 0 0 0 0 0 1058 81 284
"2460" 0 0 2.14908576011658 1.94591009616852 0 NA 6.99393320083618 NA 0 0 0 0 0 0 NA 1090 6
"2461" 0 0 2.15161633491516 6.48157691955566 1 7 6.89972305297852 8 0 0 0 0 1 0 2172 992 652
"2462" 0 0 2.15161633491516 6.48157691955566 1 7 6.89972305297852 8 0 0 0 0 1 0 2172 992 652
"2463" 0 0 2.15174508094788 7.19528102874756 1 4 4.63472890853882 7 0 0 0 0 1 0 379 103 1332.125
"2464" 0 0 2.151775598526 2.25129175186157 0 2 5.5451774597168 5 0 0 0 0 0 0 1027 256 8.5
"2465" 0 0 2.1524932384491 4.71849870681763 0 2 6.4297194480896 5 0 0 0 0 0 0 113 620 111
"2466" 0 0 2.15920281410217 5.58724880218506 0 5 4.58496761322021 7 0 0 0 0 0 0 1656 98 266
"2467" 0 0 2.15958905220032 3.25809645652771 0 7 6.97634792327881 12 0 0 0 0 0 0 1799 1071 25
"2468" 0 0 2.16167140007019 6.76157283782959 1 7 5.53338956832886 63 0 0 0 0 1 0 286 253 863
"2469" 0 0 2.1621367931366 4.5643482208252 0 7 5.59842205047607 43 0 0 0 0 0 0 191 270 95
"2470" 0 0 2.1632444858551 6.53233432769775 0 NA 6.95463895797729 NA 0 0 0 0 0 0 968 1048 686
"2471" 0 0 2.16394519805908 4.53259944915771 1 7 7.06390380859375 9 0 0 0 1 0 0 2851 1169 92
"2472" 1 0 2.16452050209045 6.48920488357544 0 2 6.98378992080688 6 0 0 0 0 0 0 681 1079 657
"2473" 0 0 2.16797018051147 0 0 NA 7.22620916366577 NA 0 0 0 0 0 0 NA 1375 0
"2474" 0 0 2.16804218292236 4.00733327865601 0 NA 5.73009967803955 NA 0 0 0 0 0 0 NA 308 54
"2475" 1 0 2.16964364051819 7.55066108703613 0 2 5.55682802200317 6 0 0 0 0 0 0 748 259 1901
"2476" 0 0 2.17020583152771 7.70661306381226 0 7 1.3862943649292 12 0 0 0 0 0 0 1087 4 2222
"2477" 0 0 2.17057538032532 4.40671920776367 0 1 5.64897441864014 5 0 0 0 0 0 0 360 284 81
"2478" 0 0 2.17178082466125 4.38202667236328 0 7 5.65599203109741 3 0 0 0 0 0 0 55 286 79
"2479" 1 0 2.17632865905762 7.16703796386719 0 2 6.5294189453125 6 0 0 0 0 0 0 3020 685 1295
"2480" 0 0 2.17873001098633 5.42053508758545 0 7 7.43425750732422 7 0 0 0 0 0 0 2127 1693 225
"2481" 0 0 2.18088936805725 4.72738790512085 0 7 6.98007583618164 49 1 0 0 0 0 0 2179 1075 112
"2482" 0 0 2.18348622322083 6.47389078140259 0 7 7.0457763671875 15 0 0 0 0 0 0 1038 1148 647
"2483" 0 0 2.18564367294312 4.04305124282837 0 7 5.74939298629761 13 0 0 0 0 0 0 579 314 56
"2484" 0 0 2.18646287918091 6.39692974090576 0 7 6.55819797515869 7 0 0 0 0 0 0 645 705 599
"2485" 0 0 2.18732857704163 6.42810535430908 0 2 7.01750612258911 6 0 0 0 0 0 0 2499 1116 618
"2486" 0 0 2.18732857704163 6.42810535430908 0 2 7.01750612258911 6 0 0 0 0 0 0 2499 1116 618
"2487" 0 0 2.1891782283783 6.42324686050415 0 4 6.99850940704346 39 0 0 0 0 0 0 3196 1095 615
"2488" 0 0 2.19095301628113 3.04452252388 0 NA 8.13710308074951 NA 0 0 0 0 0 0 NA 3419 20
"2489" 1 0 2.19106864929199 3.8712010383606 0 2 5.85793304443359 6 0 0 0 0 0 0 363033 350 47
"2490" 0 0 2.19147276878357 5.16478586196899 1 1 6.59714555740356 1 0 0 0 0 1 0 3016 733 174
"2491" 1 0 2.19226026535034 6.41509675979614 0 7 7.02464914321899 45 0 0 0 0 0 0 2308 1124 610
"2492" 1 0 2.19226026535034 6.41509675979614 0 7 7.02464914321899 45 0 0 0 0 0 0 2308 1124 610
"2493" 1 0 2.19226026535034 6.41509675979614 0 7 7.02464914321899 45 0 0 0 0 0 0 2308 1124 610
"2494" 0 0 2.19344186782837 4.23410654067993 0 1 6.93537044525146 6 0 0 0 0 0 0 13364 1028 68
"2495" 0 0 2.19575238227844 5.97888565063477 0 NA 6.97260618209839 NA 0 0 0 0 0 0 NA 1067 394
"2496" 0 0 2.19617342948914 4.46590805053711 0 2 5.6240177154541 5 0 0 0 0 0 0 3674 277 86
"2497" 0 0 2.1966028213501 6.67959928512573 0 4 5.70378255844116 39 0 0 0 0 0 0 1014 300 795
"2498" 1 0 2.19709587097168 4.21950769424438 0 2 5.79301357269287 6 0 0 0 0 0 0 735 328 67
"2499" 0 0 2.19726037979126 6.67834234237671 0 2 5.70711040496826 1 0 0 0 0 0 0 558 301 794
"2500" 0 0 2.21106863021851 7.03878355026245 0 6 5.77455139160156 7 0 0 0 0 0 0 2953 322 1139
"2501" 1 0 2.21447682380676 5.34948587417603 0 1 5.5012583732605 6 0 0 0 0 0 0 2666 245 209.5
"2502" 0 0 2.2147068977356 7.04024457931519 1 7 6.9147310256958 14 0 0 0 1 0 0 1620 1007 1140.66662597656
"2503" 0 0 2.21504521369934 6.58271741867065 0 4 7.10002708435059 39 0 0 0 0 0 0 426 1212 721.5
"2504" 1 0 2.22173976898193 7.11354923248291 1 2 6.67959928512573 5 0 0 0 1 0 0 1649 796 1227.5
"2505" 0 0 2.22413539886475 5.87211799621582 0 7 7.03438806533813 43 0 0 0 0 0 0 191 1135 354
"2506" 0 0 2.23074769973755 5.11666202545166 0 2 7.6820216178894 5 0 0 0 0 0 0 606 2169 165.777770996094
"2507" 0 0 2.23144221305847 5.17897081375122 0 7 5.9322452545166 12 0 0 0 0 0 0 NA 377 176.5
"2508" 0 0 2.23408222198486 6.60529804229736 0 NA 5.87773561477661 NA 0 0 0 0 0 0 NA 357 738
"2509" 0 0 2.23924922943115 5.59471130371094 0 3 6.71780490875244 5 0 0 0 0 0 0 768 827 268
"2510" 0 0 2.24065756797791 6.59167385101318 0 4 5.90536165237427 39 0 0 0 0 0 0 1001 367 728
"2511" 1 0 2.24065756797791 6.59167385101318 0 1 7.30720233917236 6 0 0 0 0 0 0 NA 1491 728
"2512" 1 0 2.24065756797791 6.59167385101318 0 1 7.30720233917236 6 0 0 0 0 0 0 NA 1491 728
"2513" 0 0 2.24078345298767 4.94876003265381 0 7 6.51025819778442 46 0 0 0 0 0 0 2130 672 140
"2514" 0 0 2.24109578132629 4.79579067230225 0 6 6.88346242904663 37 0 0 0 0 0 0 2159 976 120
"2515" 0 0 2.24118518829346 4.54965734481812 0 7 7.41938066482544 10 0 0 0 0 0 1 111308 1668 93.5999984741211
"2516" 1 0 2.24263858795166 4.40671920776367 1 3 6.92264366149902 2 0 0 0 0 1 0 1134 1015 81
"2517" 1 0 2.24317622184753 5.48202705383301 0 2 6.66185474395752 6 0 0 0 0 0 0 569 782 239.33332824707
"2518" 0 0 2.24432873725891 6.62273645401001 0 7 5.84064149856567 63 0 0 0 0 0 0 NA 344 751
"2519" 0 0 2.24481725692749 5.15039730072021 0 4 7.04664707183838 38 0 0 0 0 0 0 1704 1149 171.5
"2520" 1 0 2.24527406692505 6.26339817047119 0 2 7.09837579727173 6 0 0 0 0 0 0 442 1210 524
"2521" 0 0 2.2483286857605 6.61740303039551 0 7 6.89467000961304 42 0 0 0 0 0 0 2002 987 747
"2522" 0 0 2.24870562553406 6.22851085662842 0 NA 7.20860052108765 NA 0 0 0 0 0 0 NA 1351 506
"2523" 0 0 2.2498631477356 7.48493051528931 0 7 5.94279956817627 18 0 0 0 0 0 0 2225 381 1780
"2524" 0 0 2.25062465667725 3.43398714065552 0 7 5.80513477325439 8 0 0 0 0 0 0 2186 332 30
"2525" 0 0 2.25351715087891 5.12989854812622 0 NA 7.05272102355957 NA 0 0 0 0 0 0 NA 1156 168
"2526" 0 0 2.25977611541748 6.54821920394897 0 1 7.05617523193359 6 0 0 0 0 0 0 2263 1160 697
"2527" 1 0 2.26068496704102 6.21460819244385 0 7 7.11882638931274 42 0 0 0 0 0 0 2955 1235 499
"2528" 0 0 2.26284384727478 5.02716445922852 0 7 6.79905605316162 47 0 0 0 0 0 0 2568 897 151.5
"2529" 0 0 2.27528405189514 4.95934200286865 0 5 6.10479307174683 7 0 0 0 0 0 0 1716 448 141.5
"2530" 0 0 2.27703404426575 5.72358512878418 0 7 7.07918453216553 5 0 0 0 0 0 0 3553 1187 305
"2531" 0 0 2.27911996841431 5.444580078125 0 7 7.43070697784424 17 0 0 0 0 0 0 429 1687 230.5
"2532" 1 0 2.28076720237732 7.45818614959717 0 2 6.05912303924561 6 0 0 0 0 0 0 569 428 1733
"2533" 0 0 2.28098201751709 5.444580078125 0 7 7.43070697784424 17 0 0 0 0 0 0 429 1687 230.5
"2534" 0 0 2.2814245223999 6.50428819656372 0 NA 7.06987428665161 NA 0 0 0 0 0 0 NA 1176 667
"2535" 0 0 2.2837085723877 5.02716445922852 0 7 7.08086776733398 7 0 0 0 0 0 0 NA 1189 151.5
"2536" 0 0 2.2837085723877 5.02716445922852 0 7 7.08086776733398 7 0 0 0 0 0 0 NA 1189 151.5
"2537" 0 0 2.28443837165833 6.10924768447876 1 7 7.08506441116333 6 0 0 0 0 1 0 2098 1194 449
"2538" 0 0 2.28624773025513 5.5740532875061 0 5 7.2225661277771 37 0 0 0 0 0 0 2989 1370 262.5
"2539" 0 0 2.28821778297424 6.25766754150391 0 7 6.79905605316162 7 0 0 0 0 0 0 645 897 521
"2540" 1 0 2.28934669494629 0 0 3 7.5443320274353 6 1 0 0 0 0 0 NA 1890 0
"2541" 1 0 2.29520559310913 6.09582471847534 0 4 7.16317224502563 39 0 0 0 0 0 0 3626 1291 443
"2542" 0 0 2.29728889465332 6.43213605880737 0 4 6.20253562927246 2 0 0 0 0 0 0 12498 494 620.5
"2543" 0 0 2.2978367805481 6.43133115768433 0 4 6.2045578956604 2 0 0 0 0 0 0 12498 495 620
"2544" 0 0 2.30115270614624 2.67414855957031 0 NA 6.90675497055054 NA 0 0 0 0 0 0 NA 999 13.5
"2545" 0 0 2.3013699054718 5.08140420913696 0 7 7.17088842391968 7 0 0 0 0 0 0 2433 1301 160
"2546" 0 0 2.3013699054718 5.08140420913696 0 7 7.17088842391968 7 0 0 0 0 0 0 2433 1301 160
"2547" 0 0 2.3024890422821 4.78749179840088 1 7 7.38709020614624 8 0 0 0 1 0 0 1093 1615 119
"2548" 0 0 2.305095911026 2.19722461700439 0 7 6.27098846435547 47 0 0 0 0 0 0 2846 529 8
"2549" 1 0 2.31224656105042 0 1 2 8.05070304870605 5 1 0 0 1 0 0 1649 3136 0
"2550" 0 0 2.31739735603333 6.0137152671814 0 1 7.19067621231079 6 0 0 0 0 0 0 1613 1327 408
"2551" 0 0 2.31739735603333 6.0137152671814 0 6 7.19067621231079 8 0 0 0 0 0 0 NA 1327 408
"2552" 0 0 2.31739735603333 6.0137152671814 0 1 7.19067621231079 6 0 0 0 0 0 0 1613 1327 408
"2553" 0 0 2.31862998008728 6.00881338119507 0 NA 7.1921820640564 NA 0 0 0 0 0 0 NA 1329 406
"2554" 0 0 2.31924653053284 6.0063533782959 0 NA 7.19293403625488 NA 0 0 0 0 0 0 NA 1330 405
"2555" 0 0 2.32043814659119 5.91889381408691 0 7 7.21744346618652 9 0 0 0 0 0 0 1036 1363 371
"2556" 0 0 2.32147407531738 5.34472370147705 0 NA 7.13568735122681 NA 0 0 0 0 0 0 NA 1256 208.5
"2557" 0 0 2.32257533073425 5.34710741043091 0 7 7.13249778747559 8 0 0 0 0 0 0 1811 1252 209
"2558" 0 0 2.32257533073425 5.34710741043091 0 7 7.13249778747559 8 0 0 0 0 0 0 1811 1252 209
"2559" 0 0 2.32344794273376 5.70378255844116 0 7 4.1588830947876 8 0 0 0 0 0 0 165 64 299
"2560" 0 0 2.32460260391235 6.45204877853394 0 4 7.00578880310059 2 0 0 0 0 0 0 487 1103 633
"2561" 1 0 2.32530403137207 2.19722461700439 0 5 5.87773561477661 7 0 0 0 0 0 0 2402 357 8
"2562" 0 0 2.3272602558136 5.97380971908569 1 4 7.20266103744507 39 0 0 0 1 0 0 2441 1343 392
"2563" 1 0 2.33157539367676 5.95583724975586 0 6 7.20785999298096 40 0 0 0 0 0 0 475 1350 385
"2564" 1 0 2.3338348865509 3.70130205154419 0 2 6.55677843093872 6 0 0 0 0 0 0 415 704 39.5
"2565" 1 0 2.33599996566772 6.37161207199097 0 7 6.77764654159546 45 0 0 0 0 0 0 1988 878 584
"2566" 1 0 2.33599996566772 6.37161207199097 0 7 6.77764654159546 45 0 0 0 0 0 0 1988 878 584
"2567" 0 0 2.33958911895752 4.85981225967407 0 5 7.21744346618652 37 0 0 0 0 0 0 NA 1363 128
"2568" 0 0 2.34078216552734 5.25227355957031 0 NA 7.17165660858154 NA 0 0 0 0 0 0 NA 1302 190
"2569" 0 0 2.34278893470764 6.7900972366333 0 7 5.33271884918213 43 0 0 0 0 0 0 2167 207 888
"2570" 0 0 2.34389042854309 6.35088586807251 0 3 6.2614917755127 6 0 0 0 0 0 0 NA 524 572
"2571" 0 0 2.34481716156006 5.61312818527222 0 7 7.55955934524536 19 0 0 0 0 0 0 2192 1919 273
"2572" 0 0 2.34553909301758 4.9915657043457 0 3 7.08506441116333 3 0 0 0 0 0 0 1042 1194 146.16667175293
"2573" 0 0 2.34609174728394 7.12849617004395 0 1 6.56526517868042 5 0 0 0 0 0 0 1523 710 1246
"2574" 1 0 2.34625697135925 4.70953035354614 0 1 7.33432912826538 6 0 0 0 0 0 0 NA 1532 110
"2575" 0 0 2.34679746627808 4.91754484176636 0 1 7.5240216255188 6 0 0 0 0 0 0 3607 1852 135.66667175293
